Date,Pref,Positive,Inpatient,Discharged,Unconfirmed
2021/9/26,Hokkaido,38,641,58006,9
2021/9/27,Hokkaido,17,650,58091,67
2021/9/28,Hokkaido,30,583,58185,68
2021/9/29,Hokkaido,54,515,58262,32
2021/9/30,Hokkaido,35,483,58332,44
2021/10/1,Hokkaido,25,439,58394,30
2021/10/2,Hokkaido,24,409,58454,35
2021/10/3,Hokkaido,11,374,58483,20
2021/10/4,Hokkaido,8,354,58519,31
2021/10/5,Hokkaido,19,323,58588,50
2021/10/6,Hokkaido,18,273,58619,15
2021/10/7,Hokkaido,14,258,58658,26
2021/10/8,Hokkaido,18,232,58698,19
2021/10/9,Hokkaido,38,213,58729,7
2021/10/10,Hokkaido,23,206,58751,5
2021/10/11,Hokkaido,15,201,58776,9
2021/10/12,Hokkaido,26,192,58801,9
2021/10/13,Hokkaido,29,183,58825,3
2021/10/14,Hokkaido,35,180,58838,32
2021/10/15,Hokkaido,25,212,58871,6
2021/10/16,Hokkaido,34,206,58893,2
2021/10/17,Hokkaido,27,208,58906,25
2021/10/18,Hokkaido,5,233,58916,1
2021/10/19,Hokkaido,12,234,58939,11
2021/10/20,Hokkaido,12,223,58961,8
2021/10/21,Hokkaido,11,215,58992,20
2021/10/22,Hokkaido,14,195,59018,12
2021/10/23,Hokkaido,16,183,59039,16
2021/10/24,Hokkaido,7,167,59049,8
2021/10/25,Hokkaido,5,175,59077,27
2021/10/26,Hokkaido,11,148,59102,12
2021/10/27,Hokkaido,7,136,59124,13
2021/10/28,Hokkaido,4,123,59154,25
2021/10/29,Hokkaido,10,98,59161,1
2021/10/30,Hokkaido,8,99,59172,3
2021/10/31,Hokkaido,10,96,59179,3
2021/11/1,Hokkaido,6,99,59183,1
2021/11/2,Hokkaido,17,98,59203,6
2021/11/3,Hokkaido,9,92,59216,0
2021/11/4,Hokkaido,6,92,59230,11
2021/11/5,Hokkaido,12,81,59238,5
2021/11/6,Hokkaido,16,86,59245,6
2021/11/7,Hokkaido,7,92,59250,5
2021/11/8,Hokkaido,6,97,59256,0
2021/11/9,Hokkaido,13,97,59269,0
2021/11/10,Hokkaido,10,97,59278,1
2021/11/11,Hokkaido,6,96,59284,2
2021/11/12,Hokkaido,23,98,59297,9
2021/11/13,Hokkaido,20,107,59308,8
2021/11/14,Hokkaido,9,115,59318,1
2021/11/15,Hokkaido,4,114,59332,11
2021/11/16,Hokkaido,26,103,59343,24
2021/11/17,Hokkaido,21,127,59356,27
2021/11/18,Hokkaido,18,154,59363,13
2021/11/19,Hokkaido,17,167,59373,7
2021/11/20,Hokkaido,9,174,59382,3
2021/11/21,Hokkaido,18,177,59398,9
2021/11/22,Hokkaido,3,186,59412,8
2021/11/23,Hokkaido,12,178,59430,4
2021/11/24,Hokkaido,6,174,59441,1
2021/11/25,Hokkaido,12,173,59454,1
2021/11/26,Hokkaido,12,172,59470,2
2021/11/27,Hokkaido,13,174,59486,5
2021/11/28,Hokkaido,7,169,59502,8
2021/11/29,Hokkaido,5,161,59512,4
2021/11/30,Hokkaido,9,157,59526,6
2021/12/1,Hokkaido,3,151,59557,27
2021/12/2,Hokkaido,3,124,59570,9
2021/12/3,Hokkaido,7,115,59577,4
2021/12/4,Hokkaido,6,111,59597,10
2021/12/5,Hokkaido,5,101,59607,5
2021/12/6,Hokkaido,1,96,59615,6
2021/12/7,Hokkaido,1,90,59624,7
2021/12/8,Hokkaido,3,83,59629,4
2021/12/9,Hokkaido,6,79,59639,3
2021/12/10,Hokkaido,3,76,59653,11
2021/12/11,Hokkaido,6,65,59657,0
2021/12/12,Hokkaido,4,65,59665,5
2021/12/13,Hokkaido,1,60,59673,7
2021/12/14,Hokkaido,5,53,59689,12
2021/12/15,Hokkaido,5,41,59694,1
2021/12/16,Hokkaido,14,42,59699,7
2021/12/17,Hokkaido,6,49,59701,1
2021/12/18,Hokkaido,9,50,59705,10
2021/12/19,Hokkaido,16,60,59706,11
2021/12/20,Hokkaido,11,71,59708,12
2021/12/21,Hokkaido,24,83,59722,1
2021/12/22,Hokkaido,17,84,59727,24
2021/12/23,Hokkaido,25,108,59729,24
2021/12/24,Hokkaido,11,132,59738,3
2021/12/25,Hokkaido,28,135,59747,13
2021/12/26,Hokkaido,29,148,59754,15
2021/12/27,Hokkaido,12,163,59760,5
2021/12/28,Hokkaido,23,168,59776,4
2021/12/29,Hokkaido,23,172,59790,11
2021/12/30,Hokkaido,35,183,59798,24
2021/12/31,Hokkaido,23,207,59815,4
2022/1/1,Hokkaido,24,211,59832,6
2022/1/2,Hokkaido,6,217,59853,5
2022/1/3,Hokkaido,15,212,59864,1
2022/1/4,Hokkaido,30,211,59884,6
2022/1/5,Hokkaido,60,217,59928,10
2022/1/6,Hokkaido,62,207,59959,43
2022/1/7,Hokkaido,98,250,59983,70
2022/1/8,Hokkaido,148,320,60008,107
2022/1/9,Hokkaido,99,427,60015,110
2022/1/10,Hokkaido,95,537,60025,95
2022/1/11,Hokkaido,114,632,60048,93
2022/1/12,Hokkaido,242,725,60087,158
2022/1/13,Hokkaido,350,883,60126,289
2022/1/14,Hokkaido,494,1172,60172,421
2022/1/15,Hokkaido,706,1593,60251,616
2022/1/16,Hokkaido,570,2209,60322,621
2022/1/17,Hokkaido,442,2830,60403,562
2022/1/18,Hokkaido,891,3392,60528,572
2022/1/19,Hokkaido,1187,3964,60650,1047
2022/1/20,Hokkaido,1431,5011,60812,1275
2022/1/21,Hokkaido,1514,6286,61043,1413
2022/1/22,Hokkaido,1792,7699,61329,1319
2022/1/23,Hokkaido,1357,9018,61783,1137
2022/1/24,Hokkaido,746,10155,62233,1138
2022/1/25,Hokkaido,1908,11293,63085,680
2022/1/26,Hokkaido,2094,11973,63805,1369
2022/1/27,Hokkaido,2123,13342,64521,2132
2022/1/28,Hokkaido,2116,15474,65380,1912
2022/1/29,Hokkaido,4284,17386,66417,1964
2022/1/30,Hokkaido,2634,19350,68701,495
2022/1/31,Hokkaido,1230,19845,71002,35
2022/2/1,Hokkaido,3446,19810,72225,1437
2022/2/2,Hokkaido,3662,21247,73772,2038
2022/2/3,Hokkaido,2965,23285,75359,2199
2022/2/4,Hokkaido,3777,23285,76811,4274
2022/2/5,Hokkaido,3652,27559,78858,1994
2022/2/6,Hokkaido,2652,29553,80862,1455
2022/2/7,Hokkaido,1788,31008,83834,294
2022/2/8,Hokkaido,3417,30714,86193,513
2022/2/9,Hokkaido,3580,31227,88643,1144
2022/2/10,Hokkaido,3254,32371,93444,712
2022/2/11,Hokkaido,3254,31659,96361,755
2022/2/12,Hokkaido,2167,32414,99764,133
2022/2/13,Hokkaido,2385,32281,103028,577
2022/2/14,Hokkaido,1514,31704,106139,876
2022/2/15,Hokkaido,2943,30828,109566,1150
2022/2/16,Hokkaido,3412,29677,112517,150
2022/2/17,Hokkaido,2761,29527,115731,402
2022/2/18,Hokkaido,2527,29929,119266,886
2022/2/19,Hokkaido,2732,29043,123017,963
2022/2/20,Hokkaido,2071,28080,125610,270
2022/2/21,Hokkaido,1246,27809,127930,407
2022/2/22,Hokkaido,2547,27402,130962,1005
2022/2/23,Hokkaido,3138,26397,132802,539
2022/2/24,Hokkaido,1509,26936,135405,5
2022/2/25,Hokkaido,2288,26941,137819,496
2022/2/26,Hokkaido,2759,26444,140172,105
2022/2/27,Hokkaido,1357,26549,142295,338
2022/2/28,Hokkaido,1020,26887,145488,1599
2022/3/1,Hokkaido,2174,25288,148219,1266
2022/3/2,Hokkaido,2328,24022,151323,880
2022/3/3,Hokkaido,1868,23142,153776,158
2022/3/4,Hokkaido,1654,22979,156418,805
2022/3/5,Hokkaido,1545,22174,158434,397
2022/3/6,Hokkaido,1318,21777,160811,580
2022/3/7,Hokkaido,729,21197,162507,596
2022/3/8,Hokkaido,2324,20601,164693,867
2022/3/9,Hokkaido,1985,19734,166582,88
2022/3/10,Hokkaido,1686,19822,168559,41
2022/3/11,Hokkaido,1379,19863,171110,914
2022/3/12,Hokkaido,1579,18949,172765,37
2022/3/13,Hokkaido,1019,18986,174485,282
2022/3/14,Hokkaido,908,18704,176184,662
2022/3/15,Hokkaido,1840,18042,178040,670
2022/3/16,Hokkaido,1814,17372,179807,161
2022/3/17,Hokkaido,1657,17533,181889,265
2022/3/18,Hokkaido,1157,17268,184094,493
2022/3/19,Hokkaido,1720,16775,186004,326
2022/3/20,Hokkaido,1121,16449,187670,151
2022/3/21,Hokkaido,1044,16298,189181,504
2022/3/22,Hokkaido,793,15794,190623,561
2022/3/23,Hokkaido,1873,15233,192200,354
2022/3/24,Hokkaido,1997,14879,193940,302
2022/3/25,Hokkaido,1831,15181,195627,447
2022/3/26,Hokkaido,1694,15628,197108,218
2022/3/27,Hokkaido,1155,15846,198758,154
2022/3/28,Hokkaido,751,15692,199574,382
2022/3/29,Hokkaido,2022,16074,201241,305
2022/3/30,Hokkaido,1883,15769,203125,91
2022/3/31,Hokkaido,1932,15860,204476,751
2022/4/1,Hokkaido,1695,16611,205954,552
2022/4/2,Hokkaido,1869,17163,207430,509
2022/4/3,Hokkaido,1181,17672,208791,482
2022/4/4,Hokkaido,878,18154,210056,312
2022/4/5,Hokkaido,2197,18466,211632,10
2022/4/6,Hokkaido,2449,18476,213247,754
2022/4/7,Hokkaido,2103,19230,215083,509
2022/4/8,Hokkaido,2114,19739,217069,226
2022/4/9,Hokkaido,2384,19965,219724,382
2022/4/10,Hokkaido,1493,19583,221557,311
2022/4/11,Hokkaido,952,19894,223251,147
2022/4/12,Hokkaido,2722,19746,225205,51
2022/4/13,Hokkaido,2793,19695,227111,807
2022/4/14,Hokkaido,2315,20502,229171,704
2022/4/15,Hokkaido,2475,21206,231641,133
2022/4/16,Hokkaido,2543,21338,234133,39
2022/4/17,Hokkaido,1655,21299,236289,44
2022/4/18,Hokkaido,865,21255,238539,489
2022/4/19,Hokkaido,2811,20766,240889,284
2022/4/20,Hokkaido,3383,20766,243178,481
2022/4/21,Hokkaido,2668,21247,245246,1061
2022/4/22,Hokkaido,2683,22308,247598,492
2022/4/23,Hokkaido,2851,22800,250148,232
2022/4/24,Hokkaido,1963,23032,252442,337
2022/4/25,Hokkaido,1073,23369,254608,301
2022/4/26,Hokkaido,3040,23068,256727,9
2022/4/27,Hokkaido,3182,23077,258955,929
2022/4/28,Hokkaido,2756,24006,261432,680
2022/4/29,Hokkaido,2663,24686,263766,592
2022/4/30,Hokkaido,1391,25278,266450,182
2022/5/1,Hokkaido,1553,25096,268848,544
2022/5/2,Hokkaido,1310,24552,271241,591
2022/5/3,Hokkaido,2838,23961,273792,835
2022/5/4,Hokkaido,1697,23126,276459,578
2022/5/5,Hokkaido,1470,22548,279270,957
2022/5/6,Hokkaido,1414,21591,281942,1005
2022/5/7,Hokkaido,3326,20586,284826,772
2022/5/8,Hokkaido,2797,19814,286984,955
2022/5/9,Hokkaido,1594,20769,288961,573
2022/5/10,Hokkaido,3409,21342,291328,31
2022/5/11,Hokkaido,3239,21373,293165,1421
2022/5/12,Hokkaido,2847,22794,294624,1716
2022/5/13,Hokkaido,2641,24510,296790,863
2022/5/14,Hokkaido,2701,25373,298732,827
2022/5/15,Hokkaido,1914,26200,301250,33
2022/5/16,Hokkaido,1258,26167,303098,167
2022/5/17,Hokkaido,2720,26334,305557,560
2022/5/18,Hokkaido,2693,25774,308121,106
2022/5/19,Hokkaido,2211,25880,310896,36
2022/5/20,Hokkaido,2237,25916,314142,696
2022/5/21,Hokkaido,2158,25220,316968,587
2022/5/22,Hokkaido,1429,24633,319721,689
2022/5/23,Hokkaido,836,23944,321918,732
2022/5/24,Hokkaido,2022,23212,324376,1090
2022/5/25,Hokkaido,2081,22122,326912,443
2022/5/26,Hokkaido,1561,21679,329383,524
2022/5/27,Hokkaido,1379,21155,331333,328
2022/5/28,Hokkaido,1392,20827,333585,740
2022/5/29,Hokkaido,934,20087,336110,1285
2022/5/30,Hokkaido,532,18802,337573,571
2022/5/31,Hokkaido,1209,18231,340232,1758
2022/6/1,Hokkaido,1237,16473,342309,839
2022/6/2,Hokkaido,969,15634,344267,743
2022/6/3,Hokkaido,960,14891,345908,605
2022/6/4,Hokkaido,979,14286,347815,1008
2022/6/5,Hokkaido,647,13278,349328,605
2022/6/6,Hokkaido,407,12672,350681,704
2022/6/7,Hokkaido,1171,11969,352053,674
2022/6/8,Hokkaido,990,11295,353319,46
2022/6/9,Hokkaido,898,11249,354555,246
2022/6/10,Hokkaido,805,11003,356008,511
2022/6/11,Hokkaido,862,10492,357331,453
2022/6/12,Hokkaido,587,10039,358217,75
2022/6/13,Hokkaido,388,9964,359025,273
2022/6/14,Hokkaido,915,9691,360396,750
2022/6/15,Hokkaido,870,8941,361735,376
2022/6/16,Hokkaido,823,8565,362886,250
2022/6/17,Hokkaido,728,8315,363846,166
2022/6/18,Hokkaido,711,8149,364992,459
2022/6/19,Hokkaido,501,7690,365919,224
2022/6/20,Hokkaido,275,7466,366598,247
2022/6/21,Hokkaido,732,7219,367502,431
2022/6/22,Hokkaido,716,6788,368237,14
2022/6/23,Hokkaido,655,6774,369103,115
2022/6/24,Hokkaido,607,6659,369814,38
2022/6/25,Hokkaido,550,6621,370746,347
2022/6/26,Hokkaido,404,6274,371397,101
2022/6/27,Hokkaido,254,6173,371945,231
2022/6/28,Hokkaido,629,5942,373147,781
2022/6/29,Hokkaido,672,5161,373819,39
2022/6/30,Hokkaido,578,5200,374405,59
2022/7/1,Hokkaido,641,5259,375040,6
2022/7/2,Hokkaido,626,5265,375708,42
2022/7/3,Hokkaido,617,5223,376239,86
2022/7/4,Hokkaido,407,5309,376791,145
2022/7/5,Hokkaido,561,5164,377451,99
2022/7/6,Hokkaido,821,5065,377993,278
2022/7/7,Hokkaido,901,5343,378483,409
2022/7/8,Hokkaido,887,5752,379160,209
2022/7/9,Hokkaido,911,5961,379758,312
2022/7/10,Hokkaido,859,6273,380327,290
2022/7/11,Hokkaido,602,6563,380820,108
2022/7/12,Hokkaido,803,6671,381531,92
2022/7/13,Hokkaido,1349,6763,382184,693
2022/7/14,Hokkaido,1713,7456,382750,1147
2022/7/15,Hokkaido,1734,8603,383404,1080
2022/7/16,Hokkaido,1928,9683,384153,1178
2022/7/17,Hokkaido,1833,10861,385026,960
2022/7/18,Hokkaido,1515,11821,385877,664
2022/7/19,Hokkaido,1185,12485,386749,312
2022/7/20,Hokkaido,2060,12797,387714,1093
2022/7/21,Hokkaido,3965,13890,388773,2906
2022/7/22,Hokkaido,4464,16796,389906,3330
2022/7/23,Hokkaido,4636,20126,391507,3032
2022/7/24,Hokkaido,4072,23158,393045,2532
2022/7/25,Hokkaido,3361,25690,394781,1622
2022/7/26,Hokkaido,3268,27312,396703,1341
2022/7/27,Hokkaido,5522,28653,398650,3570
2022/7/28,Hokkaido,5676,32223,401001,3323
2022/7/29,Hokkaido,6594,35546,403358,4233
2022/7/30,Hokkaido,6286,39779,406494,3148
2022/7/31,Hokkaido,6065,42927,410019,2537
2022/8/1,Hokkaido,4583,45464,414170,431
2022/8/2,Hokkaido,4633,45895,418745,51
2022/8/3,Hokkaido,6930,45946,423242,2426
2022/8/4,Hokkaido,7204,48372,427487,2947
2022/8/5,Hokkaido,7210,51319,432160,2529
2022/8/6,Hokkaido,6881,53848,437655,1379
2022/8/7,Hokkaido,6322,55227,443047,929
2022/8/8,Hokkaido,5098,56156,449068,930
2022/8/9,Hokkaido,5546,55226,455003,406
2022/8/10,Hokkaido,7773,54820,461332,1441
2022/8/11,Hokkaido,7660,56261,466930,2052
2022/8/12,Hokkaido,7058,58313,472552,1430
2022/8/13,Hokkaido,6282,59743,479080,255
2022/8/14,Hokkaido,6006,59488,485025,58
2022/8/15,Hokkaido,5290,59546,491002,697
2022/8/16,Hokkaido,5540,58849,498446,1921
2022/8/17,Hokkaido,6880,56928,505506,191
2022/8/18,Hokkaido,8315,56737,511566,2243
2022/8/19,Hokkaido,8632,58980,518159,2034
2022/8/20,Hokkaido,7590,61014,524512,1227
2022/8/21,Hokkaido,6360,62241,530699,168
2022/8/22,Hokkaido,5397,62409,536313,223
2022/8/23,Hokkaido,5587,62186,543558,1667
2022/8/24,Hokkaido,6886,60519,550160,280
2022/8/25,Hokkaido,6550,60799,557147,454
2022/8/26,Hokkaido,6395,60345,562886,638
2022/8/27,Hokkaido,5735,60983,570436,1832
2022/8/28,Hokkaido,5160,59151,577733,2145
2022/8/29,Hokkaido,3666,57006,583857,2467
2022/8/30,Hokkaido,3886,54539,591861,4131
2022/8/31,Hokkaido,5969,50408,597637,180
2022/9/1,Hokkaido,5637,50588,604437,1171
2022/9/2,Hokkaido,5566,49417,609861,131
2022/9/3,Hokkaido,5276,49548,615430,299
2022/9/4,Hokkaido,4380,49249,621194,1391
2022/9/5,Hokkaido,3237,47858,625917,1496
2022/9/6,Hokkaido,3590,46362,631664,2165
2022/9/7,Hokkaido,5180,44197,637350,521
2022/9/8,Hokkaido,5332,43676,642154,522
2022/9/9,Hokkaido,4450,44198,650156,3555
2022/9/10,Hokkaido,3751,40643,657762,3862
2022/9/11,Hokkaido,3295,36781,662961,1906
2022/9/12,Hokkaido,2147,34875,668891,3791
2022/9/13,Hokkaido,2367,31084,674700,3448
2022/9/14,Hokkaido,3721,27636,679290,874
2022/9/15,Hokkaido,3471,26762,683532,772
2022/9/16,Hokkaido,2996,25990,687860,1337
2022/9/17,Hokkaido,2572,24653,691837,1411
2022/9/18,Hokkaido,2185,23242,695443,1422
2022/9/19,Hokkaido,1663,21820,698234,1133
2022/9/20,Hokkaido,1364,20687,700718,1127
2022/9/21,Hokkaido,2040,19560,704196,1443
2022/9/22,Hokkaido,3341,18117,707626,101
2022/9/23,Hokkaido,3164,18016,710198,588
2022/9/24,Hokkaido,2207,18604,712624,221
2022/9/25,Hokkaido,1997,18383,715135,516
2022/9/26,Hokkaido,2383,17867,717238,278
2022/9/27,Hokkaido,2560,17867,717238,2838
2022/9/28,Hokkaido,3088,17827,717238,5961
2022/9/29,Hokkaido,2277,17794,717238,8267
2022/9/30,Hokkaido,1938,17790,717238,10207
2022/10/1,Hokkaido,2090,17780,717238,12302
2022/10/2,Hokkaido,1539,17773,717238,13847
2022/10/3,Hokkaido,835,17772,717238,14683
2022/10/4,Hokkaido,2808,17767,717238,17494
2022/10/5,Hokkaido,2659,17789,717238,20127
2022/10/6,Hokkaido,2051,17793,717238,22169
2022/10/7,Hokkaido,1814,17815,717238,23957
2020/1/16,Aomori,0,,,
2020/1/17,Aomori,0,,,
2020/1/18,Aomori,0,,,
2020/1/19,Aomori,0,,,
2020/1/20,Aomori,0,,,
2020/1/21,Aomori,0,,,
2020/1/22,Aomori,0,,,
2020/1/23,Aomori,0,,,
2020/1/24,Aomori,0,,,
2020/1/25,Aomori,0,,,
2020/1/26,Aomori,0,,,
2020/1/27,Aomori,0,,,
2020/1/28,Aomori,0,,,
2020/1/29,Aomori,0,,,
2020/1/30,Aomori,0,,,
2020/1/31,Aomori,0,,,
2020/2/1,Aomori,0,,,
2020/2/2,Aomori,0,,,
2020/2/3,Aomori,0,,,
2020/2/4,Aomori,0,,,
2020/2/5,Aomori,0,,,
2020/2/6,Aomori,0,,,
2020/2/7,Aomori,0,,,
2020/2/8,Aomori,0,,,
2020/2/9,Aomori,0,,,
2020/2/10,Aomori,0,,,
2020/2/11,Aomori,0,,,
2020/2/12,Aomori,0,,,
2020/2/13,Aomori,0,,,
2020/2/14,Aomori,0,,,
2020/2/15,Aomori,0,,,
2020/2/16,Aomori,0,,,
2020/2/17,Aomori,0,,,
2020/2/18,Aomori,0,,,
2020/2/19,Aomori,0,,,
2020/2/20,Aomori,0,,,
2020/2/21,Aomori,0,,,
2020/2/22,Aomori,0,,,
2020/2/23,Aomori,0,,,
2020/2/24,Aomori,0,,,
2020/2/25,Aomori,0,,,
2020/2/26,Aomori,0,,,
2020/2/27,Aomori,0,,,
2020/2/28,Aomori,0,,,
2020/2/29,Aomori,0,,,
2020/3/1,Aomori,0,,,
2020/3/2,Aomori,0,,,
2020/3/3,Aomori,0,,,
2020/3/4,Aomori,0,,,
2020/3/5,Aomori,0,,,
2020/3/6,Aomori,0,,,
2020/3/7,Aomori,0,,,
2020/3/8,Aomori,0,,,
2020/3/9,Aomori,0,,,
2020/3/10,Aomori,0,,,
2020/3/11,Aomori,0,,,
2020/3/12,Aomori,0,,,
2020/3/13,Aomori,0,,,
2020/3/14,Aomori,0,,,
2020/3/15,Aomori,0,,,
2020/3/16,Aomori,0,,,
2020/3/17,Aomori,0,,,
2020/3/18,Aomori,0,,,
2020/3/19,Aomori,0,,,
2020/3/20,Aomori,0,,,
2020/3/21,Aomori,0,,,
2020/3/22,Aomori,0,,,
2020/3/23,Aomori,2,,,
2020/3/24,Aomori,0,,,
2020/3/25,Aomori,4,,,
2020/3/26,Aomori,0,,,
2020/3/27,Aomori,0,,,
2020/3/28,Aomori,1,,,
2020/3/29,Aomori,0,,,
2020/3/30,Aomori,1,,,
2020/3/31,Aomori,0,,,
2020/4/1,Aomori,0,,,
2020/4/2,Aomori,1,,,
2020/4/3,Aomori,2,,,
2020/4/4,Aomori,0,,,
2020/4/5,Aomori,0,,,
2020/4/6,Aomori,0,,,
2020/4/7,Aomori,1,,,
2020/4/8,Aomori,0,,,
2020/4/9,Aomori,2,,,
2020/4/10,Aomori,3,,,
2020/4/11,Aomori,5,,,
2020/4/12,Aomori,0,,,
2020/4/13,Aomori,0,,,
2020/4/14,Aomori,0,,,
2020/4/15,Aomori,0,,,
2020/4/16,Aomori,0,,,
2020/4/17,Aomori,0,,,
2020/4/18,Aomori,0,,,
2020/4/19,Aomori,0,,,
2020/4/20,Aomori,0,,,
2020/4/21,Aomori,0,,,
2020/4/22,Aomori,0,,,
2020/4/23,Aomori,0,,,
2020/4/24,Aomori,0,,,
2020/4/25,Aomori,0,,,
2020/4/26,Aomori,0,,,
2020/4/27,Aomori,1,,,
2020/4/28,Aomori,3,,,
2020/4/29,Aomori,0,,,
2020/4/30,Aomori,0,,,
2020/5/1,Aomori,0,,,
2020/5/2,Aomori,0,,,
2020/5/3,Aomori,0,,,
2020/5/4,Aomori,0,,,
2020/5/5,Aomori,0,,,
2020/5/6,Aomori,0,,,
2020/5/7,Aomori,1,,,
2020/5/8,Aomori,0,,,
2020/5/9,Aomori,0,0,17,10
2020/5/10,Aomori,0,0,17,10
2020/5/11,Aomori,0,0,21,6
2020/5/12,Aomori,0,6,21,0
2020/5/13,Aomori,0,6,21,0
2020/5/14,Aomori,0,6,21,0
2020/5/15,Aomori,0,5,21,1
2020/5/16,Aomori,0,5,21,1
2020/5/17,Aomori,0,5,21,1
2020/5/18,Aomori,0,5,21,0
2020/5/19,Aomori,0,5,21,0
2020/5/20,Aomori,0,5,21,0
2020/5/21,Aomori,0,4,21,1
2020/5/22,Aomori,0,2,24,0
2020/5/23,Aomori,0,2,24,0
2020/5/24,Aomori,0,2,24,0
2020/5/25,Aomori,0,2,24,0
2020/5/26,Aomori,0,2,24,0
2020/5/27,Aomori,0,2,24,0
2020/5/28,Aomori,0,1,25,0
2020/5/29,Aomori,0,1,25,0
2020/5/30,Aomori,0,1,25,0
2020/5/31,Aomori,0,1,25,0
2020/6/1,Aomori,0,0,26,0
2020/6/2,Aomori,0,0,26,0
2020/6/3,Aomori,0,0,26,0
2020/6/4,Aomori,0,0,26,0
2020/6/5,Aomori,0,0,26,0
2020/6/6,Aomori,0,0,26,0
2020/6/7,Aomori,0,0,26,0
2020/6/8,Aomori,0,0,26,0
2020/6/9,Aomori,0,0,26,0
2020/6/10,Aomori,0,0,26,0
2020/6/11,Aomori,0,0,26,0
2020/6/12,Aomori,0,0,26,0
2020/6/13,Aomori,0,0,26,0
2020/6/14,Aomori,0,0,26,0
2020/6/15,Aomori,0,0,26,0
2020/6/16,Aomori,0,0,26,0
2020/6/17,Aomori,0,0,26,0
2020/6/18,Aomori,0,0,26,0
2020/6/19,Aomori,0,0,26,0
2020/6/20,Aomori,0,0,26,0
2020/6/21,Aomori,0,0,26,0
2020/6/22,Aomori,0,0,26,0
2020/6/23,Aomori,0,0,26,0
2020/6/24,Aomori,0,0,26,0
2020/6/25,Aomori,0,0,26,0
2020/6/26,Aomori,0,0,26,0
2020/6/27,Aomori,0,0,26,0
2020/6/28,Aomori,0,0,26,0
2020/6/29,Aomori,0,0,26,0
2020/6/30,Aomori,0,0,26,0
2020/7/1,Aomori,0,0,26,0
2020/7/2,Aomori,0,0,26,0
2020/7/3,Aomori,0,0,26,0
2020/7/4,Aomori,0,0,26,0
2020/7/5,Aomori,0,0,26,0
2020/7/6,Aomori,0,0,26,0
2020/7/7,Aomori,0,0,26,0
2020/7/8,Aomori,0,0,26,0
2020/7/9,Aomori,1,0,26,0
2020/7/10,Aomori,1,1,26,0
2020/7/11,Aomori,1,2,26,0
2020/7/12,Aomori,0,2,26,0
2020/7/13,Aomori,0,3,25,0
2020/7/14,Aomori,0,3,25,0
2020/7/15,Aomori,0,3,25,0
2020/7/16,Aomori,1,4,25,0
2020/7/17,Aomori,0,4,25,0
2020/7/18,Aomori,0,4,25,0
2020/7/19,Aomori,0,4,25,0
2020/7/20,Aomori,0,4,25,0
2020/7/21,Aomori,0,4,25,0
2020/7/22,Aomori,0,4,26,0
2020/7/23,Aomori,0,4,26,0
2020/7/24,Aomori,0,4,26,0
2020/7/25,Aomori,0,4,26,0
2020/7/26,Aomori,0,4,26,0
2020/7/27,Aomori,0,1,29,0
2020/7/28,Aomori,0,1,29,0
2020/7/29,Aomori,0,1,29,0
2020/7/30,Aomori,0,1,29,0
2020/7/31,Aomori,1,2,29,0
2020/8/1,Aomori,0,1,29,1
2020/8/2,Aomori,0,2,29,0
2020/8/3,Aomori,0,2,29,0
2020/8/4,Aomori,0,2,29,0
2020/8/5,Aomori,0,2,29,0
2020/8/6,Aomori,0,2,29,0
2020/8/7,Aomori,0,2,29,0
2020/8/8,Aomori,0,2,29,0
2020/8/9,Aomori,0,2,29,0
2020/8/10,Aomori,0,2,29,0
2020/8/11,Aomori,0,2,29,0
2020/8/12,Aomori,0,2,29,0
2020/8/13,Aomori,0,2,29,0
2020/8/14,Aomori,1,1,31,0
2020/8/15,Aomori,0,1,31,0
2020/8/16,Aomori,0,1,31,0
2020/8/17,Aomori,0,1,31,0
2020/8/18,Aomori,0,1,31,0
2020/8/19,Aomori,0,1,31,0
2020/8/20,Aomori,0,1,31,0
2020/8/21,Aomori,0,0,32,0
2020/8/22,Aomori,0,0,32,0
2020/8/23,Aomori,0,0,32,0
2020/8/24,Aomori,0,0,32,0
2020/8/25,Aomori,0,0,32,0
2020/8/26,Aomori,0,0,32,0
2020/8/27,Aomori,2,2,32,0
2020/8/28,Aomori,0,2,32,0
2020/8/29,Aomori,0,2,32,0
2020/8/30,Aomori,0,2,32,0
2020/8/31,Aomori,0,2,32,0
2020/9/1,Aomori,0,2,32,0
2020/9/2,Aomori,0,2,32,0
2020/9/3,Aomori,0,2,32,0
2020/9/4,Aomori,0,2,32,0
2020/9/5,Aomori,0,2,32,0
2020/9/6,Aomori,0,2,32,0
2020/9/7,Aomori,0,2,32,0
2020/9/8,Aomori,0,2,32,0
2020/9/9,Aomori,0,2,32,0
2020/9/10,Aomori,0,2,32,0
2020/9/11,Aomori,0,2,32,0
2020/9/12,Aomori,0,2,32,0
2020/9/13,Aomori,0,2,32,0
2020/9/14,Aomori,0,2,32,0
2020/9/15,Aomori,0,2,32,0
2020/9/16,Aomori,0,2,32,0
2020/9/17,Aomori,0,2,32,0
2020/9/18,Aomori,0,2,32,0
2020/9/19,Aomori,0,2,32,0
2020/9/20,Aomori,0,2,32,0
2020/9/21,Aomori,0,2,32,0
2020/9/22,Aomori,0,2,32,0
2020/9/23,Aomori,0,0,34,0
2020/9/24,Aomori,0,0,34,0
